0,0.0
1,0.0
2,0.0
3,0.75
4,0.041666666666666664
5,0.07692307692307693
6,
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,
15,0.0
16,inf
17,0.0
18,1.5
19,0.42857142857142855
20,
21,0.0
22,1.0
23,0.0
24,0.0
25,0.041666666666666664
26,0.07692307692307693
27,0.16666666666666666
28,0.0
29,0.0
30,0.0
31,0.0
32,
33,0.0
34,0.0
35,0.0
36,0.0
37,
38,3.0
39,0.0
40,
41,0.0
42,0.8
43,0.0
44,0.21428571428571427
45,0.0
46,0.07142857142857142
47,0.0
48,
49,0.0
50,0.0
51,0.0
52,0.0
53,2.5
54,0.0
55,0.1
56,0.019230769230769232
57,0.0
58,0.0
59,0.5
60,0.3333333333333333
61,0.0
62,0.0
63,1.75
64,0.0
65,0.0
66,0.0
67,1.1666666666666667
68,0.5
69,inf
70,1.0
71,1.6
72,0.6428571428571429
73,
74,0.0
75,
76,0.5
77,0.0
78,0.16666666666666666
79,0.25
80,0.25
81,0.0
82,0.3333333333333333
83,
84,1.0
85,
86,2.0
87,0.0
88,8.0
89,0.0
90,0.0
91,inf
92,0.0
93,
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,4.0
100,0.0
101,
102,0.25
103,0.6666666666666666
104,0.0
105,0.0
106,0.0
107,0.0
108,0.75
109,0.0
110,0.0
111,0.23076923076923078
112,0.0
113,
114,0.0967741935483871
115,2.2
116,inf
117,0.5
118,0.0
119,0.0
120,5.666666666666667
121,0.0
122,0.0
123,0.0
124,0.0
125,2.5
126,1.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.047619047619047616
133,0.16666666666666666
134,
135,0.0
136,0.0
137,1.1666666666666667
138,26.0
139,0.0
140,0.0
141,1.4285714285714286
142,0.0
143,inf
144,0.0
145,0.0
146,0.5
147,0.0
148,0.0
149,2.0
150,0.0
151,0.0
152,1.0
153,0.0
154,0.0
155,0.0
156,0.6153846153846154
157,0.06666666666666667
158,1.0
159,
160,
161,0.0
162,inf
163,0.07692307692307693
164,0.0
165,0.0
166,
167,0.0
168,
169,1.5
170,0.0
171,0.5
172,0.0
173,0.0
174,0.0
175,0.0
176,0.25
177,
178,0.16666666666666666
179,
180,0.2
181,7.333333333333333
182,inf
183,0.0
184,0.0
185,0.6428571428571429
186,0.0
187,1.5
188,0.0
189,0.0
190,0.3333333333333333
191,0.0
192,1.25
193,0.0
194,0.75
195,
196,
197,0.0
198,0.0
199,
200,0.5454545454545454
201,2.0
202,0.5
203,0.0
204,0.0
205,0.0
206,
207,0.5
208,0.0
209,0.0
210,inf
211,0.0
212,0.0
213,0.0
214,0.4666666666666667
215,0.5
216,0.0
217,
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,
226,0.0
227,0.0
228,1.0
229,
230,0.0
231,0.0
232,
233,0.0
234,0.07692307692307693
235,0.25
236,1.0
237,0.0
238,4.5
239,0.0
240,0.5
241,0.0
242,0.16666666666666666
243,0.0
244,0.0
245,0.0
246,
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,1.6666666666666667
253,0.0
254,0.5
255,
256,0.0
257,1.2222222222222223
258,0.4
259,
260,0.2
261,
262,0.0
263,0.0
264,
265,1.0
266,0.0
267,
268,0.0
269,0.0
270,
271,0.0
272,0.0
273,inf
274,0.0
275,0.4
276,
277,0.0
278,0.0
279,0.16666666666666666
280,0.0
281,
282,0.02702702702702703
283,
284,0.0
285,0.0
286,0.875
287,0.0
288,0.0
289,0.3333333333333333
290,0.0
291,0.0
292,
293,0.1
294,1.0
295,
296,0.0
297,6.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.022727272727272728
305,
306,1.0
307,0.2
308,0.0
309,0.0
310,
311,0.0
312,1.6666666666666667
313,0.0
314,0.7692307692307693
315,2.0
316,0.0
317,0.0
318,0.0
319,0.2222222222222222
320,inf
321,0.0
322,0.0
323,0.0
324,1.0
325,0.0
326,0.3333333333333333
327,0.0
328,inf
329,0.0
330,0.0
331,0.0
332,0.0
333,2.0
334,0.0
335,0.0
336,0.0
337,
338,25.0
339,0.0
340,0.0
341,0.0
342,inf
343,0.0
344,
345,
346,0.0
347,0.6666666666666666
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0684931506849315
354,
355,0.0
356,0.0
357,0.42857142857142855
358,0.0
359,inf
360,0.4090909090909091
361,
362,0.0
363,inf
364,inf
365,0.0
366,0.5
367,0.125
368,0.0
369,0.0
370,
371,0.0
372,0.0
373,0.0
374,0.14285714285714285
375,0.0
376,
377,0.0
378,
379,0.0
380,0.0
381,0.0
382,0.0
383,inf
384,0.7272727272727273
385,0.0
386,1.0
387,
388,0.3333333333333333
389,0.0
390,0.08333333333333333
391,0.0
392,inf
393,0.2
394,0.0
395,0.0
396,inf
397,
398,
399,inf
400,0.0
401,0.0
402,0.0
403,13.5
404,0.0
405,6.0
406,0.0
407,1.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.5833333333333334
419,1.0
420,inf
421,0.0
422,0.0
423,0.0
424,0.25
425,0.0
426,
427,
428,0.08333333333333333
429,0.0
430,0.4
431,0.0
432,0.0
433,0.0
434,0.0
435,2.6
436,0.0
437,0.2608695652173913
438,5.4
439,0.15789473684210525
440,inf
441,0.0
442,0.125
443,0.5
444,0.0
445,0.0
446,0.0
447,
448,0.10416666666666667
449,0.0
450,0.2222222222222222
451,2.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.5555555555555556
458,0.0
459,1.0
460,0.0
461,0.0
462,inf
463,
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.6
470,0.07692307692307693
471,0.0
472,0.42857142857142855
473,0.0
474,0.0
475,0.047619047619047616
476,0.045454545454545456
477,1.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.16666666666666666
483,0.0
484,0.15
485,0.0
486,0.0
487,2.0
488,1.75
489,0.2
490,0.0
491,0.0
492,
493,0.0
494,0.0
495,0.125
496,0.0
497,0.0
498,0.0
499,0.0
500,0.25
501,
502,0.6
503,0.475
504,5.0
505,0.5384615384615384
506,0.0
507,
508,1.0
509,inf
510,0.0
511,
512,0.0
513,0.0
514,0.0
515,0.3333333333333333
516,1.3333333333333333
517,
518,0.0
519,0.0
520,0.1
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.17647058823529413
528,
529,1.0
530,0.6
531,0.0
532,0.0
533,
534,0.0
535,0.0
536,0.0
537,0.0
538,1.8
539,inf
540,0.0
541,0.0
542,0.5
543,0.0
544,0.0
545,0.0
546,0.6666666666666666
547,0.0
548,0.0
549,0.0
550,0.05555555555555555
551,0.0
